,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,PowerConsumption
29398,24.58,53.45,4.907,0.08,30471.22924
29399,24.66,54.22,4.908,0.124,30209.701
29400,24.67,54.55,4.905,0.084,29699.40199
29401,24.72,52.52,4.909,0.077,29450.63123
29402,24.62,51.19,4.908,0.08,29303.92027
29403,24.97,50.82,4.904,0.055,28997.74086
29404,24.8,52.62,4.904,0.124,28602.25914
29405,24.78,56.49,4.908,0.051,27077.74086
29406,24.52,59.22,4.906,0.099,25814.75083
29407,24.21,60.82,4.908,0.102,25113.0897
29408,24.1,61.26,4.905,0.062,24564.51827
29409,24.07,60.86,4.905,0.099,24794.15282
29410,24.01,60.69,4.904,0.069,24602.7907
29411,24.08,60.36,4.903,0.102,24577.27575
29412,23.79,60.09,4.905,0.311,25036.54485
29413,23.72,60.32,4.907,1.81,25687.17608
29414,23.88,59.52,4.906,5.013,25846.64452
29415,24.11,57.25,4.907,10.09,26012.49169
29416,23.85,59.49,4.908,38.2,26695.01661
29417,23.73,60.82,4.906,63.57,26931.0299
29418,23.64,61.79,4.91,88.8,27677.34219
29419,23.92,60.59,4.908,115.8,28308.83721
29420,24.03,61.23,4.907,143.9,28793.62126
29421,24.11,61.33,4.907,173.9,28959.46844
29422,24.41,60.03,4.906,206.0,29182.72425
29423,24.53,60.13,4.906,239.5,29425.11628
29424,24.86,58.93,4.906,271.2,30299.00332
29425,25.01,59.53,4.905,303.7,30401.06312
29426,25.05,60.33,4.907,336.4,32104.18605
29427,25.27,60.1,4.908,369.2,32729.30233
29428,25.58,57.6,4.907,399.8,33392.69103
29429,25.73,59.0,4.903,431.2,33832.82392
29430,25.7,59.4,4.906,461.8,34674.81728
29431,25.89,59.33,4.907,492.7,35114.95017
29432,26.12,59.03,4.905,522.7,35165.98007
29433,26.53,57.56,4.907,552.1,36007.97342
29434,26.87,55.86,4.904,579.6,37092.3588
29435,27.08,54.76,4.904,606.2,37921.59468
29436,27.3,53.69,4.904,634.3,38342.59136
29437,27.42,53.33,4.907,658.7,39088.90365
29438,27.66,51.86,4.905,681.5,39592.82392
29439,27.75,51.16,4.906,705.0,39822.45847
29440,28.11,51.32,4.906,726.0,40332.75748
29441,28.43,51.16,4.907,746.0,40651.69435
29442,28.69,49.72,4.909,766.0,40932.3588
29443,28.81,48.89,4.908,782.0,41225.78073
29444,29.15,47.59,4.908,799.0,41927.44186
29445,29.48,46.86,4.908,814.0,42431.36213
29446,29.93,45.59,4.906,829.0,42590.83056
29447,30.47,44.16,4.908,842.0,42450.49834
29448,30.77,42.69,4.908,853.0,42335.68106
29449,30.81,41.75,4.909,864.0,42916.14618
29450,31.2,40.89,4.906,872.0,43050.09967
29451,31.31,39.82,4.906,879.0,43075.61462
29452,31.59,38.99,4.908,883.0,43088.37209
29453,31.79,38.62,4.91,887.0,43177.67442
29454,32.07,37.85,4.909,890.0,43375.41528
29455,32.16,36.62,4.908,891.0,43024.58472
29456,32.36,36.12,4.909,889.0,43139.40199
29457,32.59,36.45,4.908,886.0,43158.53821
29458,32.48,35.12,4.909,883.0,43037.34219
29459,32.74,34.92,4.907,878.0,42845.98007
29460,32.81,34.18,4.908,875.0,42737.54153
29461,33.02,33.05,4.908,869.0,42686.51163
29462,33.01,33.22,4.906,862.0,42622.72425
29463,33.23,32.28,4.905,850.0,42622.72425
29464,33.3,32.25,4.91,836.0,42520.66445
29465,33.33,31.85,4.909,823.0,42042.25914
29466,33.63,31.48,4.91,809.0,42016.74419
29467,33.5,32.32,4.908,796.0,41825.38206
29468,33.47,31.52,4.91,780.0,41685.04983
29469,33.65,31.62,4.91,762.0,41391.62791
29470,33.58,30.45,4.91,744.0,40996.14618
29471,33.57,30.68,4.91,726.0,40951.49502
29472,33.4,32.62,4.911,705.0,40402.92359
29473,32.81,36.35,4.906,679.9,40179.66777
29474,32.82,36.32,4.905,655.2,40205.18272
29475,32.83,35.91,4.909,629.4,40326.37874
29476,32.55,36.08,4.909,604.3,40237.07641
29477,32.46,35.31,4.908,578.9,39899.00332
29478,32.5,35.71,4.908,552.9,39771.42857
29479,32.18,36.51,4.907,525.5,40064.8505
29480,31.73,37.95,4.907,497.2,40026.57807
29481,31.75,36.75,4.906,468.8,40052.09302
29482,31.51,37.05,4.906,438.6,40122.25914
29483,31.61,37.18,4.908,408.4,39975.54817
29484,31.55,37.32,4.907,377.6,39911.7608
29485,31.25,38.15,4.908,345.6,40045.71429
29486,30.98,38.05,4.907,314.2,40001.06312
29487,30.91,38.35,4.905,282.0,40179.66777
29488,30.79,37.71,4.907,251.3,40377.40864
29489,30.49,37.78,4.909,220.3,40651.69435
29490,30.33,37.28,4.909,189.9,41066.31229
29491,30.26,36.91,4.908,160.2,41665.91362
29492,30.08,36.85,4.905,131.2,42712.02658
29493,29.94,35.98,4.91,104.9,45327.30897
29494,29.79,35.68,4.908,81.2,48676.14618
29495,29.63,34.85,4.909,60.85,50366.51163
29496,29.39,33.38,4.909,42.39,50755.61462
29497,29.13,33.01,4.909,16.84,51540.19934
29498,28.84,32.78,4.91,7.81,51533.8206
29499,28.66,32.64,4.911,3.649,51508.30565
29500,28.44,32.68,4.91,1.016,50870.43189
29501,28.18,32.94,4.91,0.219,50621.66113
29502,27.92,33.31,4.906,0.106,50219.80066
29503,27.72,33.38,4.909,0.073,50143.25581
29504,27.69,33.38,4.91,0.091,49951.89369
29505,27.5,34.48,4.911,0.088,49683.98671
29506,27.18,34.68,4.909,0.095,49613.8206
29507,27.01,34.28,4.912,0.088,49262.99003
29508,26.88,33.94,4.907,0.088,48605.98007
29509,26.79,33.74,4.906,0.084,48165.84718
29510,26.66,34.25,4.91,0.095,47515.21595
29511,26.28,36.58,4.91,0.102,46877.34219
29512,25.94,36.65,4.911,0.091,46118.27243
29513,25.77,37.21,4.91,0.128,45474.01993
29514,25.51,39.05,4.906,0.088,44306.71096
29515,25.28,41.58,4.907,0.102,43719.86711
29516,24.98,42.78,4.91,0.106,42731.16279
29517,24.68,44.42,4.908,0.11,41933.8206
29518,24.54,46.95,4.91,0.095,41276.81063
29519,24.38,47.65,4.911,0.11,40575.1495
29520,24.29,47.05,4.905,0.088,39452.49169
29521,24.15,46.15,4.91,0.084,38693.42193
29522,24.1,45.45,4.911,0.099,38055.54817
29523,24.02,46.88,4.907,0.113,37111.49502
29524,23.87,47.98,4.91,0.11,36186.57807
29525,23.71,50.22,4.91,0.088,35453.02326
29526,23.55,51.92,4.909,0.095,35019.2691
29527,23.32,53.82,4.907,0.091,34100.7309
29528,23.05,54.39,4.91,0.08,33622.32558
29529,22.8,53.05,4.907,0.091,33290.63123
29530,22.59,53.92,4.904,0.08,32927.04319
29531,22.48,55.15,4.908,0.106,32544.31894
29532,22.55,54.55,4.907,0.102,32123.32226
29533,22.6,54.75,4.905,0.084,32193.48837
29534,22.64,56.35,4.908,0.069,31740.59801
29535,22.43,58.95,4.907,0.073,31262.19269
29536,22.12,59.99,4.905,0.095,31064.45183
29537,21.9,59.89,4.908,0.095,30739.13621
29538,21.88,61.06,4.908,0.088,30898.60465
29539,21.81,61.09,4.905,0.088,30866.71096
29540,21.61,60.59,4.906,0.106,31121.86047
29541,21.58,61.32,4.906,0.08,31357.87375
29542,21.4,62.32,4.908,0.091,31664.05316
29543,21.27,62.69,4.908,0.066,31364.25249
29544,21.17,62.56,4.908,0.077,31102.72425
29545,21.37,62.29,4.908,0.084,30917.74086
29546,21.23,62.32,4.907,0.08,30114.01993
29547,21.12,60.86,4.908,0.095,30031.09635
29548,21.1,60.03,4.908,0.08,29380.46512
29549,20.89,60.73,4.91,0.055,28002.65781
29550,20.7,61.0,4.909,0.059,26758.80399
29551,20.8,59.69,4.908,0.095,26286.77741
29552,20.71,59.66,4.907,0.08,25821.12957
29553,20.47,58.16,4.908,0.077,25502.19269
29554,20.26,59.59,4.907,0.062,25489.43522
29555,20.05,59.19,4.907,0.106,25406.51163
29556,20.0,60.59,4.908,0.369,25323.58804
29557,19.82,62.23,4.906,1.554,26114.5515
29558,19.69,63.13,4.908,4.826,26082.65781
29559,19.68,63.23,4.909,11.73,26210.23256
29560,19.78,62.9,4.907,29.16,26931.0299
29561,19.9,62.13,4.907,51.43,27173.42193
29562,19.76,62.63,4.909,74.9,27734.75083
29563,19.71,62.63,4.909,102.1,28455.54817
29564,19.78,62.63,4.909,129.4,28838.27243
29565,20.02,62.53,4.908,158.9,29208.2392
29566,20.29,62.3,4.906,189.9,29693.02326
29567,20.62,61.63,4.906,220.8,29169.96678
29568,21.54,61.46,4.908,250.1,30994.28571
29569,22.16,59.5,4.908,283.8,31982.99003
29570,22.58,59.86,4.909,317.1,32461.39535
29571,23.74,59.36,4.909,351.9,33526.64452
29572,24.89,60.23,4.908,384.6,34183.65449
29573,25.21,61.96,4.908,413.7,34221.92691
29574,25.5,62.5,4.908,442.3,35708.17276
29575,25.81,64.53,4.909,470.1,36416.21262
29576,26.07,67.37,4.908,500.7,37092.3588
29577,26.04,69.07,4.908,529.2,37813.15615
29578,26.23,68.13,4.906,559.0,38559.46844
29579,26.37,65.9,4.91,590.5,39031.49502
29580,26.6,63.8,4.911,615.4,39152.69103
29581,26.72,65.2,4.909,640.6,39726.77741
29582,26.77,66.47,4.909,663.0,40320.0
29583,26.51,67.13,4.908,686.3,40709.10299
29584,26.64,64.83,4.907,708.0,41110.96346
29585,26.88,62.8,4.907,729.0,41704.18605
29586,27.02,63.8,4.906,746.0,41876.41196
29587,26.96,63.4,4.908,766.0,42546.1794
29588,27.22,60.03,4.908,781.0,42469.63455
29589,27.43,59.53,4.906,797.0,42495.1495
29590,27.64,57.83,4.907,813.0,42960.79734
29591,27.84,57.8,4.907,825.0,43158.53821
29592,27.96,56.23,4.906,834.0,42999.06977
29593,28.12,55.23,4.907,847.0,42922.52492
29594,28.25,55.39,4.908,853.0,43260.59801
29595,28.2,55.33,4.907,860.0,43247.84053
29596,28.35,52.16,4.907,866.0,43343.52159
29597,28.56,52.03,4.909,869.0,43196.81063
29598,28.63,50.36,4.908,872.0,42584.45183
29599,28.64,50.69,4.91,873.0,43075.61462
29600,28.85,48.06,4.91,873.0,43362.65781
29601,28.73,47.89,4.908,873.0,43305.24917
29602,28.75,47.36,4.911,871.0,43158.53821
29603,28.98,46.42,4.909,868.0,43145.78073
29604,28.88,46.72,4.907,860.0,43024.58472
29605,28.75,46.69,4.909,854.0,42979.93355
29606,28.88,46.29,4.909,845.0,42935.28239
29607,28.96,46.29,4.91,834.0,42845.98007
29608,28.97,47.29,4.911,823.0,42673.75415
29609,28.84,47.69,4.91,811.0,42667.37542
29610,28.91,49.19,4.91,797.0,42259.13621
29611,28.81,47.22,4.908,783.0,41857.27575
29612,28.86,48.42,4.911,766.0,41933.8206
29613,28.96,48.22,4.91,748.0,41659.53488
29614,29.14,47.96,4.907,730.0,41557.47508
29615,29.03,48.66,4.911,710.0,41398.00664
29616,29.02,49.26,4.912,689.0,40804.78405
29617,29.02,49.32,4.911,667.7,40587.90698
29618,28.79,50.63,4.907,645.0,40364.65116
29619,28.91,50.46,4.913,620.4,40115.8804
29620,28.94,49.76,4.913,594.3,39981.92691
29621,28.95,49.69,4.91,568.0,39822.45847
29622,29.02,47.59,4.911,540.3,39567.30897
29623,29.04,48.86,4.907,513.0,39497.14286
29624,28.99,48.46,4.91,483.4,39580.06645
29625,29.11,48.56,4.911,453.6,39650.23256
29626,28.93,49.12,4.908,423.4,39662.99003
29627,28.69,49.56,4.908,393.1,39573.68771
29628,28.89,47.69,4.908,362.4,39573.68771
29629,28.84,47.19,4.908,332.4,39535.41528
29630,28.83,47.62,4.908,299.9,39733.15615
29631,28.77,47.72,4.91,269.1,39828.83721
29632,28.64,48.02,4.909,238.3,39950.03322
29633,28.67,48.12,4.907,208.4,40237.07641
29634,28.69,47.62,4.909,178.9,40562.39203
29635,28.51,48.15,4.908,150.1,41174.75083
29636,28.26,49.79,4.909,122.7,42367.57475
29637,27.96,51.92,4.907,97.2,45059.40199
29638,27.79,52.69,4.908,74.4,48044.65116
29639,27.57,54.12,4.906,53.66,49218.33887
29640,27.39,54.26,4.907,30.26,50698.20598
29641,27.26,55.99,4.906,15.59,50998.00664
29642,26.98,57.99,4.909,7.51,51029.90033
29643,26.66,58.06,4.908,3.21,51246.77741
29644,26.61,59.72,4.909,0.888,50876.81063
29645,26.3,61.62,4.911,0.201,50468.57143
29646,26.07,62.86,4.909,0.08,49900.86379
29647,25.97,63.69,4.91,0.088,49805.18272
29648,25.68,65.56,4.907,0.08,49722.25914
29649,25.47,66.89,4.908,0.077,49537.27575
29650,25.3,68.49,4.908,0.069,49243.85382
29651,25.0,69.42,4.91,0.091,48931.29568
29652,24.5,69.52,4.905,0.095,48574.08638
29653,24.33,69.76,4.91,0.099,48223.25581
29654,24.24,69.86,4.909,0.08,47445.04983
29655,23.89,70.7,4.909,0.084,46915.61462
29656,23.57,71.5,4.907,0.08,46156.54485
29657,23.56,71.7,4.912,0.084,45365.5814
29658,23.52,72.0,4.905,0.08,44504.45183
29659,23.43,72.4,4.906,0.084,43860.19934
29660,23.24,73.1,4.908,0.088,42482.39203
29661,23.1,73.8,4.908,0.084,41525.5814
29662,23.1,74.8,4.909,0.066,40683.58804
29663,22.98,74.8,4.91,0.11,39879.86711
29664,22.7,75.1,4.904,0.073,38980.46512
29665,22.66,75.6,4.905,0.066,38361.72757
29666,22.68,75.5,4.908,0.073,37640.93023
29667,22.57,75.6,4.907,0.095,36875.48173
29668,22.66,75.7,4.908,0.077,36180.19934
29669,22.75,75.4,4.911,0.088,35427.50831
29670,22.83,75.0,4.906,0.102,34796.01329
29671,22.36,75.6,4.904,0.069,34260.19934
29672,22.27,75.7,4.903,0.048,33705.24917
29673,22.33,74.5,4.907,0.091,33284.25249
29674,22.7,71.6,4.907,0.095,32888.77076
29675,22.74,67.49,4.908,0.084,32576.21262
29676,22.87,65.69,4.906,0.088,32212.62458
29677,22.9,64.29,4.904,0.084,31912.82392
29678,22.86,63.66,4.902,0.077,31453.55482
29679,22.89,62.36,4.907,0.055,31338.73754
29680,22.93,62.69,4.909,0.099,31249.43522
29681,22.74,63.16,4.906,0.073,30911.36213
29682,22.49,62.46,4.906,0.084,30879.46844
29683,22.43,61.43,4.906,0.084,30790.16611
29684,22.45,61.23,4.907,0.055,30771.0299
29685,22.58,61.53,4.906,0.069,31351.49502
29686,22.9,62.1,4.905,0.048,31906.44518
29687,22.94,62.03,4.907,0.069,31402.52492
29688,22.97,62.06,4.908,0.066,31357.87375
29689,22.87,60.4,4.907,0.055,30930.49834
29690,22.84,59.13,4.907,0.08,30432.95681
29691,22.78,58.26,4.908,0.08,30037.47508
29692,22.44,58.5,4.91,0.08,29559.06977
29693,22.43,58.2,4.908,0.077,28315.21595
29694,22.47,59.73,4.91,0.077,26975.68106
29695,22.43,59.76,4.907,0.069,26165.5814
29696,22.37,59.83,4.907,0.077,25789.23588
29697,22.15,60.13,4.907,0.077,25527.70764
29698,21.94,61.03,4.905,0.062,25521.3289
29699,21.86,60.86,4.907,0.088,25553.22259
29700,22.0,59.9,4.909,0.289,25916.81063
29701,22.06,59.86,4.905,1.389,26363.32226
29702,21.84,60.26,4.903,4.256,26758.80399
29703,21.73,60.53,4.905,11.62,27058.60465
29704,21.77,60.26,4.905,28.19,27358.40532
29705,21.74,60.1,4.905,48.99,27613.55482
29706,21.93,59.96,4.907,73.6,28398.13953
29707,22.13,58.4,4.906,101.3,28525.71429
29708,22.2,57.63,4.904,128.2,28978.60465
29709,22.56,57.06,4.905,157.7,29182.72425
29710,22.97,56.19,4.906,189.2,29992.82392
29711,22.92,55.66,4.907,221.7,30834.81728
29712,22.99,55.59,4.909,254.8,31223.92027
29713,23.38,55.43,4.907,287.6,32002.12625
29714,24.07,54.83,4.907,317.6,32627.24252
29715,24.68,54.26,4.906,352.3,33067.37542
29716,25.4,51.36,4.904,383.9,33851.96013
29717,26.18,49.62,4.906,416.5,34419.66777
29718,26.74,46.92,4.908,447.3,34936.34551
29719,27.25,45.46,4.907,478.4,35242.52492
29720,27.86,43.82,4.907,509.5,35969.701
29721,28.61,42.22,4.905,539.8,36613.95349
29722,29.46,39.85,4.906,569.6,37290.09967
29723,30.22,37.42,4.908,597.3,37711.09635
29724,30.72,35.62,4.906,622.9,38476.54485
29725,31.37,34.32,4.906,648.6,39599.20266
29726,31.98,31.52,4.905,673.2,39867.10963
29727,32.48,31.38,4.905,696.4,40332.75748
29728,32.84,31.85,4.904,717.0,41104.58472
29729,33.25,31.72,4.908,737.0,41436.27907
29730,33.46,31.38,4.905,756.0,41295.94684
29731,33.95,30.88,4.907,772.0,41474.5515
29732,34.19,30.25,4.91,788.0,41799.86711
29733,34.54,29.75,4.909,806.0,41736.07973
29734,34.99,29.25,4.908,818.0,42361.19601
29735,35.29,27.81,4.909,832.0,42750.299
29736,35.92,26.08,4.905,841.0,42673.75415
29737,36.1,31.85,4.907,847.0,42763.05648
29738,34.48,36.68,4.908,851.0,42960.79734
29739,34.21,39.92,4.907,865.0,43145.78073
29740,33.72,40.49,4.908,869.0,43273.35548
29741,33.62,41.29,4.909,866.0,43260.59801
29742,33.53,39.79,4.907,873.0,43266.97674
29743,33.92,39.52,4.905,875.0,42999.06977
29744,34.2,37.85,4.906,874.0,42476.01329
29745,34.06,36.85,4.904,869.0,42125.18272
29746,34.25,35.95,4.909,869.0,42246.37874
29747,34.25,34.62,4.91,866.0,42342.0598
29748,34.54,34.48,4.906,857.0,42252.75748
29749,34.41,34.02,4.907,849.0,42291.0299
29750,34.44,33.72,4.907,843.0,42437.74086
29751,34.82,32.82,4.907,832.0,42291.0299
29752,34.99,32.28,4.907,824.0,42233.62126
29753,35.03,34.75,4.908,809.0,41774.35216
29754,34.67,34.95,4.908,795.0,41787.10963
29755,35.02,33.35,4.908,779.0,41812.62458
29756,34.8,35.08,4.91,762.0,41244.91694
29757,34.37,35.82,4.911,742.0,40594.28571
29758,34.29,35.22,4.906,721.0,40447.57475
29759,34.65,33.45,4.909,701.0,40320.0
29760,34.82,33.05,4.908,679.0,40020.19934
29761,34.89,32.51,4.908,654.9,40103.12292
29762,34.94,31.58,4.908,629.0,39943.65449
29763,35.01,31.28,4.909,604.4,39873.48837
29764,34.9,31.75,4.907,578.4,39535.41528
29765,34.82,32.21,4.906,554.0,39165.4485
29766,34.9,32.11,4.908,526.6,38897.54153
29767,34.74,32.81,4.906,499.0,38840.13289
29768,35.01,31.88,4.905,468.1,38514.81728
29769,35.26,32.01,4.905,438.2,38514.81728
29770,35.5,31.48,4.906,408.3,38763.58804
29771,35.17,32.11,4.906,382.0,38718.93688
29772,35.29,32.18,4.908,350.8,38789.10299
29773,35.36,31.58,4.907,318.5,38865.64784
29774,35.26,31.38,4.908,282.0,39127.17608
29775,35.32,31.21,4.908,256.8,39139.93355
29776,35.58,31.01,4.906,229.1,39286.64452
29777,36.68,26.88,4.908,202.5,39178.20598
29778,36.71,20.24,4.907,175.6,39911.7608
29779,36.49,20.61,4.908,149.3,41123.72093
29780,36.25,21.34,4.907,124.4,42106.04651
29781,35.93,23.21,4.909,99.0,44938.20598
29782,35.42,23.84,4.907,76.7,47980.86379
29783,34.87,27.78,4.906,55.92,49505.38206
29784,34.3,28.74,4.904,36.32,50474.95017
29785,33.94,29.51,4.906,17.01,50685.4485
29786,33.58,29.78,4.907,8.3,50800.26578
29787,33.15,31.01,4.907,3.4,50742.85714
29788,32.64,31.81,4.906,0.819,50328.2392
29789,32.31,33.31,4.91,0.176,50245.31561
29790,31.94,35.71,4.907,0.099,49939.13621
29791,31.46,38.51,4.908,0.102,49786.04651
29792,31.0,39.61,4.907,0.102,49467.10963
29793,30.74,39.91,4.906,0.095,49492.62458
29794,30.45,40.41,4.909,0.091,48848.37209
29795,30.22,40.48,4.909,0.124,48657.00997
29796,30.11,40.75,4.906,0.11,48146.71096
29797,29.97,40.85,4.907,0.095,47808.63787
29798,29.79,41.18,4.908,0.08,47349.36877
29799,29.58,42.31,4.907,0.106,46500.99668
29800,29.2,43.61,4.91,0.102,45582.45847
29801,28.83,44.41,4.912,0.102,44759.60133
29802,28.52,44.68,4.906,0.088,43821.92691
29803,28.32,44.81,4.908,0.095,43439.20266
29804,28.15,44.91,4.908,0.099,42533.42193
29805,27.89,45.82,4.911,0.091,41608.50498
29806,27.73,45.68,4.911,0.077,40390.16611
29807,27.6,45.15,4.911,0.066,39656.6113
29808,27.44,45.12,4.907,0.084,38718.93688
29809,27.2,45.12,4.907,0.117,38023.65449
29810,26.97,45.05,4.909,0.113,37054.08638
29811,26.65,45.45,4.908,0.11,36377.9402
29812,26.24,46.18,4.909,0.095,35484.91694
29813,25.91,47.28,4.909,0.095,34872.55814
29814,25.79,47.62,4.906,0.077,34540.86379
29815,25.68,47.65,4.907,0.073,33954.01993
29816,25.77,46.62,4.907,0.099,33367.17608
29817,25.89,45.82,4.909,0.117,32914.28571
29818,25.78,45.68,4.908,0.106,32525.18272
29819,25.47,46.35,4.908,0.088,32040.39867
29820,25.52,46.22,4.907,0.095,31689.56811
29821,25.49,46.32,4.907,0.102,31325.98007
29822,25.59,46.12,4.91,0.102,31223.92027
29823,25.87,44.91,4.906,0.077,30968.77076
29824,25.52,45.78,4.908,0.117,31089.96678
29825,25.28,46.28,4.908,0.117,31038.93688
29826,24.86,48.15,4.907,0.091,30739.13621
29827,24.37,48.82,4.907,0.095,30464.8505
29828,24.42,48.72,4.906,0.069,30554.15282
29829,24.22,49.18,4.912,0.11,30617.9402
29830,24.05,49.12,4.907,0.102,31313.22259
29831,24.06,48.98,4.909,0.077,31198.40532
29832,24.04,48.82,4.91,0.099,30739.13621
29833,24.16,48.22,4.909,0.113,30375.54817
29834,23.86,48.62,4.908,0.099,30171.42857
29835,23.87,48.32,4.908,0.102,30075.74751
29836,23.95,47.52,4.91,0.084,29686.64452
29837,23.62,48.35,4.911,0.102,28225.91362
29838,23.79,47.38,4.909,0.11,26969.30233
29839,23.53,49.02,4.91,0.084,26191.09635
29840,23.18,50.22,4.906,0.08,25782.85714
29841,23.15,50.42,4.909,0.084,25176.87708
29842,23.13,49.22,4.908,0.102,25151.36213
29843,23.3,48.82,4.909,0.132,25451.16279
29844,23.42,49.02,4.911,0.252,25878.53821
29845,23.23,48.95,4.907,1.115,26305.91362
29846,23.02,49.05,4.907,3.477,26254.88372
29847,23.1,48.58,4.908,10.45,26356.94352
29848,23.06,48.68,4.907,23.9,26777.9402
29849,23.19,48.38,4.908,42.27,27084.1196
29850,23.13,49.72,4.913,65.23,28034.5515
29851,23.22,49.18,4.909,90.0,29023.25581
29852,23.63,47.25,4.91,116.7,29527.17608
29853,23.99,46.55,4.908,145.2,29858.87043
29854,24.27,46.15,4.908,176.4,30050.23256
29855,24.92,44.01,4.908,208.2,30739.13621
29856,25.44,41.88,4.911,242.1,31019.80066
29857,25.59,41.68,4.911,274.1,32065.91362
29858,26.49,39.31,4.908,305.6,32927.04319
29859,26.86,38.58,4.91,338.2,33424.58472
29860,26.99,38.75,4.908,371.9,34362.25914
29861,27.41,37.91,4.908,404.1,34732.22591
29862,28.11,35.75,4.908,436.8,35344.58472
29863,28.88,33.41,4.908,468.6,36065.38206
29864,29.48,32.11,4.908,498.8,36894.61794
29865,29.97,31.15,4.907,527.4,37424.05316
29866,30.51,29.94,4.908,555.2,38470.16611
29867,30.9,29.61,4.911,583.5,39044.25249
29868,31.39,29.54,4.911,609.4,39560.93023
29869,32.28,28.91,4.908,635.8,39809.701
29870,33.06,28.14,4.907,659.8,40288.10631
29871,33.64,26.28,4.908,683.4,40658.07309
29872,34.11,25.18,4.906,705.0,40925.98007
29873,34.57,25.18,4.909,724.0,41251.29568
29874,34.94,24.01,4.906,743.0,41442.65781
29875,35.38,23.14,4.908,760.0,41755.21595
29876,35.66,22.31,4.908,774.0,42112.42525
29877,36.13,21.04,4.907,789.0,42259.13621
29878,36.4,19.74,4.908,801.0,42271.89369
29879,36.96,19.61,4.908,812.0,42782.19269
29880,37.42,18.64,4.906,824.0,42412.22591
29881,37.56,17.77,4.906,814.0,42673.75415
29882,38.03,15.07,4.907,839.0,43273.35548
29883,38.23,22.21,4.906,838.0,43554.01993
29884,36.37,24.64,4.906,862.0,43617.80731
29885,35.65,26.91,4.913,878.0,43324.38538
29886,35.16,29.24,4.908,723.0,42999.06977
29887,34.8,30.41,4.905,878.0,42941.66113
29888,34.72,30.61,4.906,883.0,43030.96346
29889,34.6,31.71,4.906,800.0,43005.4485
29890,34.56,31.78,4.905,760.0,42597.2093
29891,34.0,35.28,4.906,757.0,42291.0299
29892,33.82,36.91,4.907,386.3,42399.46844
29893,32.99,37.25,4.907,206.4,42546.1794
29894,32.42,41.05,4.905,155.7,42578.07309
29895,31.01,44.62,4.908,325.8,42329.30233
29896,30.45,49.82,4.906,411.2,42284.65116
29897,30.15,53.32,4.908,435.7,42271.89369
29898,30.27,55.59,4.904,795.0,41901.92691
29899,29.87,60.19,4.905,582.6,41748.83721
29900,29.53,61.19,4.907,616.7,41346.97674
29901,29.37,61.62,4.906,807.0,41270.43189
29902,29.4,59.25,4.904,721.0,40906.84385
29903,29.79,57.39,4.906,686.5,40823.92027
29904,29.97,54.95,4.905,666.3,40855.81395
29905,30.42,52.52,4.908,644.1,40320.0
29906,30.6,52.05,4.906,618.5,40122.25914
29907,30.69,51.22,4.906,591.8,40001.06312
29908,31.02,47.65,4.908,567.7,40026.57807
29909,31.24,46.15,4.907,543.2,39560.93023
29910,31.63,43.95,4.91,518.0,39446.11296
29911,31.48,41.91,4.906,493.3,39165.4485
29912,31.74,40.48,4.906,460.2,38954.95017
29913,31.59,42.78,4.908,424.1,39229.23588
29914,30.72,51.85,4.906,401.2,39241.99336
29915,29.93,58.82,4.906,364.1,39331.29568
29916,29.09,61.72,4.91,330.6,39312.15947
29917,28.65,62.85,4.908,298.6,39139.93355
29918,28.71,62.32,4.906,269.1,39159.06977
29919,28.63,61.12,4.907,239.0,39433.35548
29920,28.47,61.75,4.907,210.3,39478.00664
29921,28.38,61.65,4.908,181.2,39860.7309
29922,28.27,62.02,4.909,155.2,40485.84718
29923,28.19,61.82,4.908,147.3,41346.97674
29924,28.28,61.09,4.908,132.4,42648.2392
29925,28.47,58.79,4.909,93.9,45639.86711
29926,28.54,57.65,4.906,72.5,48650.63123
29927,28.33,57.79,4.907,59.73,49926.37874
29928,28.27,60.22,4.906,42.18,50800.26578
29929,27.93,61.19,4.905,24.64,51208.50498
29930,27.74,61.55,4.907,11.01,51297.80731
29931,27.76,61.55,4.906,2.954,51189.36877
29932,27.69,61.25,4.906,0.537,50959.73422
29933,27.67,61.49,4.91,0.124,50385.64784
29934,27.51,62.39,4.904,0.117,50041.19601
29935,27.45,62.39,4.907,0.077,50156.01329
29936,27.39,61.62,4.909,0.069,49722.25914
29937,27.22,61.75,4.907,0.069,49639.33555
29938,26.88,61.62,4.907,0.095,49416.07973
29939,26.81,62.75,4.911,0.073,49129.03654
29940,26.83,64.65,4.902,0.091,48701.66113
29941,26.94,66.59,4.907,0.095,48095.68106
29942,26.78,68.62,4.909,0.073,47317.47508
29943,26.64,73.8,4.906,0.095,46685.98007
29944,26.19,76.9,4.907,0.113,45977.9402
29945,26.02,77.9,4.907,0.069,45218.87043
29946,25.86,78.7,4.902,0.069,44427.90698
29947,25.7,79.2,4.902,0.073,43860.19934
29948,25.62,79.5,4.905,0.117,42909.76744
29949,25.52,79.7,4.903,0.11,41940.19934
29950,25.48,79.8,4.907,0.088,40932.3588
29951,25.51,79.7,4.907,0.113,40090.36545
29952,25.37,79.4,4.901,0.084,39108.03987
29953,25.15,79.7,4.903,0.095,38438.27243
29954,26.04,76.3,4.905,0.091,37640.93023
29955,26.7,69.46,4.904,0.099,36843.58804
