,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,PowerConsumption
40786,21.23,67.3,0.08,0.066,27621.53173
40787,21.22,67.16,0.08,0.091,26657.33042
40788,21.3,65.42,0.082,0.066,26197.28665
40789,21.26,65.09,0.081,0.073,26197.28665
40790,21.7,64.83,0.08,0.088,26096.45514
40791,22.1,61.82,0.08,0.059,25674.22319
40792,22.14,61.92,0.082,0.08,25302.407
40793,22.29,60.29,0.08,0.099,24993.6105
40794,22.52,59.06,0.081,0.197,25775.0547
40795,22.49,58.69,0.084,0.94,26033.43545
40796,22.43,59.09,0.081,2.519,26386.34573
40797,22.21,60.96,0.081,4.918,27022.84464
40798,21.85,65.0,0.081,11.5,27552.21007
40799,21.52,67.93,0.08,19.86,28541.61926
40800,21.19,70.6,0.079,35.36,29007.96499
40801,20.87,72.7,0.079,51.21,29070.98468
40802,20.86,72.8,0.082,97.9,29726.3895
40803,21.18,72.1,0.08,52.3,30136.01751
40804,21.71,68.97,0.081,125.9,30640.17505
40805,22.25,65.23,0.082,227.4,30936.36761
40806,22.76,62.83,0.08,338.6,31427.92123
40807,22.98,60.72,0.079,339.0,32140.04376
40808,23.14,59.96,0.084,406.1,32455.14223
40809,23.68,58.46,0.08,404.3,32852.1663
40810,23.88,58.13,0.08,276.4,33539.08096
40811,23.92,54.49,0.082,143.3,33658.81838
40812,23.82,54.36,0.082,99.4,34345.73304
40813,23.81,54.19,0.084,91.3,35095.6674
40814,24.05,54.32,0.081,445.4,35209.10284
40815,24.72,51.46,0.082,535.9,35587.22101
40816,25.3,49.76,0.079,421.6,36072.47265
40817,25.42,47.59,0.085,572.3,35839.29978
40818,25.39,46.39,0.086,290.4,35858.20569
40819,25.5,46.29,0.079,272.5,36230.02188
40820,25.31,46.72,0.082,358.8,36167.00219
40821,25.37,45.82,0.082,266.7,35990.54705
40822,25.34,46.02,0.079,258.5,36488.40263
40823,25.4,46.52,0.079,227.2,36942.14442
40824,25.47,46.62,0.083,498.9,37093.39168
40825,25.72,45.75,0.081,341.2,37074.48578
40826,25.75,45.55,0.084,463.5,37099.69365
40827,26.27,44.29,0.08,484.7,37465.20788
40828,26.45,42.42,0.084,263.7,37389.58425
40829,26.37,42.38,0.08,215.0,36954.74836
40830,26.15,43.89,0.083,203.7,37295.0547
40831,26.1,44.09,0.082,376.4,37370.67834
40832,25.85,50.49,0.081,141.1,37301.35667
40833,24.54,57.49,0.083,166.5,37143.80744
40834,23.87,60.36,0.082,175.2,37093.39168
40835,23.65,61.06,0.079,208.0,37105.99562
40836,23.59,61.16,0.082,104.5,37156.41138
40837,23.57,61.59,0.078,67.94,37036.67396
40838,23.45,61.73,0.085,72.0,36633.34792
40839,23.53,61.49,0.082,60.6,36608.14004
40840,23.68,61.09,0.081,67.56,36633.34792
40841,23.8,60.96,0.082,100.1,35927.52735
40842,23.99,60.93,0.08,126.1,35568.3151
40843,23.71,62.99,0.083,131.0,35303.63239
40844,23.42,63.86,0.083,164.5,35328.84026
40845,23.36,63.83,0.083,134.1,34906.60832
40846,23.3,63.66,0.082,164.8,34856.19256
40847,23.5,62.86,0.079,272.8,35057.85558
40848,23.69,61.22,0.081,171.3,34975.92998
40849,23.74,60.49,0.081,151.0,34843.58862
40850,23.95,59.95,0.083,144.4,35032.6477
40851,24.05,59.15,0.081,91.5,34780.56893
40852,24.19,57.45,0.083,86.4,35177.593
40853,24.29,56.42,0.081,84.7,35265.82057
40854,24.14,56.32,0.082,64.0,35480.08753
40855,23.91,58.12,0.075,44.49,35889.71554
40856,23.72,61.35,0.069,49.25,36280.43764
40857,23.42,62.42,0.069,58.71,37862.23195
40858,23.41,62.89,0.067,83.9,40420.83151
40859,23.26,63.56,0.073,62.59,42134.96718
40860,23.19,63.79,0.078,35.0,44252.42888
40861,23.11,63.29,0.082,27.08,46779.5186
40862,23.08,61.22,0.083,17.14,47472.73523
40863,23.05,60.29,0.088,9.51,47598.77462
40864,23.08,59.69,0.086,4.084,47233.26039
40865,23.12,59.79,0.086,1.389,47138.73085
40866,23.1,59.82,0.084,0.446,46962.27571
40867,23.03,60.29,0.083,0.135,47428.62144
40868,22.96,61.06,0.081,0.084,47441.22538
40869,22.85,61.79,0.081,0.066,47397.1116
40870,22.72,62.76,0.08,0.08,47390.80963
40871,22.58,63.36,0.081,0.069,47365.60175
40872,22.44,63.99,0.082,0.077,47113.52298
40873,22.34,64.46,0.082,0.069,46514.83589
40874,22.24,65.22,0.083,0.066,45998.0744
40875,22.18,65.86,0.079,0.044,45531.72867
40876,22.13,66.06,0.082,0.059,45027.57112
40877,22.05,66.46,0.083,0.077,44977.15536
40878,21.95,67.26,0.08,0.077,44340.65646
40879,21.71,68.26,0.081,0.095,43672.6477
40880,21.5,68.96,0.082,0.055,43111.77243
40881,21.2,69.93,0.083,0.084,42519.38731
40882,21.11,70.5,0.08,0.077,41422.84464
40883,20.99,70.6,0.078,0.069,40502.75711
40884,20.34,71.6,0.07,0.095,39481.83807
40885,20.04,72.7,0.07,0.055,38549.14661
40886,20.0,73.2,0.073,0.066,37629.05908
40887,19.74,74.5,0.075,0.059,37024.07002
40888,19.69,75.1,0.074,0.062,36444.28884
40889,19.56,75.8,0.072,0.08,35347.74617
40890,19.48,76.2,0.069,0.062,34528.49015
40891,19.39,76.6,0.068,0.055,33866.78337
40892,19.28,77.2,0.067,0.069,33173.56674
40893,19.6,77.7,0.069,0.073,32518.16193
40894,19.63,77.1,0.08,0.066,31667.39606
40895,18.99,77.0,0.08,0.088,31232.56018
40896,18.95,77.8,0.08,0.059,30728.40263
40897,18.95,77.5,0.077,0.073,30123.41357
40898,18.6,78.3,0.078,0.08,29638.16193
40899,18.56,78.8,0.081,0.088,29222.23195
40900,18.82,79.1,0.073,0.051,28844.11379
40901,18.68,78.8,0.07,0.066,28661.35667
40902,18.37,79.4,0.072,0.08,28333.65427
40903,18.39,80.0,0.079,0.106,28100.4814
40904,18.46,80.3,0.083,0.062,27842.10066
40905,18.5,80.2,0.08,0.091,27558.51204
40906,18.49,80.7,0.079,0.069,27192.99781
40907,18.4,80.1,0.081,0.08,27117.37418
40908,18.16,80.0,0.079,0.055,27117.37418
40909,18.0,80.0,0.079,0.077,26783.3698
40910,18.08,80.5,0.087,0.059,26581.70678
40911,18.19,80.0,0.076,0.062,26493.47921
40912,18.09,80.0,0.069,0.073,26600.61269
40913,17.99,80.2,0.078,0.069,26524.98906
40914,17.99,80.2,0.079,0.077,26487.17724
40915,18.14,80.3,0.079,0.069,26310.7221
40916,17.82,80.5,0.076,0.04,26121.66302
40917,17.8,80.8,0.08,0.073,26165.77681
40918,18.11,80.6,0.08,0.084,26342.23195
40919,18.21,80.2,0.081,0.062,26380.04376
40920,18.5,79.5,0.078,0.048,26342.23195
40921,18.49,78.4,0.081,0.08,26424.15755
40922,18.51,77.9,0.079,0.066,26398.94967
40923,18.45,77.4,0.076,0.066,26638.42451
40924,18.17,77.2,0.077,0.073,26978.73085
40925,18.21,77.2,0.079,0.059,27287.52735
40926,18.52,76.1,0.081,0.084,27791.6849
40927,18.63,74.6,0.08,0.073,27842.10066
40928,18.67,73.7,0.079,0.08,28018.5558
40929,18.75,74.2,0.079,0.088,28012.25383
40930,18.53,73.3,0.08,0.062,27861.00656
40931,18.16,74.4,0.078,0.077,27293.82932
40932,17.71,76.5,0.079,0.077,27218.20569
40933,17.67,77.2,0.081,0.084,26972.42888
40934,17.87,76.7,0.082,0.069,26922.01313
40935,17.94,76.1,0.077,0.062,26443.06346
40936,17.67,76.0,0.08,0.069,26335.92998
40937,17.3,76.9,0.081,0.048,25800.26258
40938,17.05,77.9,0.078,0.135,26373.74179
40939,17.1,78.3,0.082,0.706,27192.99781
40940,17.15,78.2,0.079,3.086,27489.19037
40941,17.2,78.0,0.083,7.12,28384.07002
40942,17.05,78.4,0.078,17.1,28566.82713
40943,17.07,79.4,0.081,59.95,29209.62801
40944,17.3,79.6,0.078,82.9,29713.78556
40945,17.26,80.3,0.083,116.8,30577.15536
40946,17.32,80.5,0.086,147.7,30741.00656
40947,17.66,80.4,0.083,179.6,31087.61488
40948,18.01,79.0,0.081,206.1,31610.67834
40949,18.5,78.1,0.08,240.7,32568.57768
40950,18.84,76.7,0.079,269.7,33488.66521
40951,19.29,74.9,0.081,302.5,33948.70897
40952,19.92,73.3,0.08,348.1,34484.37637
40953,20.45,70.8,0.079,328.2,35057.85558
40954,20.91,69.4,0.084,203.5,35316.23632
40955,21.25,68.9,0.082,414.3,35883.41357
40956,21.63,67.33,0.082,459.7,36551.42232
40957,22.05,65.26,0.084,476.0,37036.67396
40958,22.41,63.1,0.082,487.1,36979.95624
40959,22.91,60.76,0.083,514.4,37162.71335
40960,23.28,58.09,0.082,542.2,37232.03501
40961,23.86,57.73,0.082,545.4,37263.54486
40962,24.25,54.19,0.079,505.6,37162.71335
40963,24.54,53.06,0.076,643.0,37225.73304
40964,24.74,50.79,0.075,596.2,36639.64989
40965,24.98,46.86,0.08,498.4,37313.96061
40966,25.65,45.09,0.076,690.2,37622.75711
40967,25.81,41.59,0.082,499.4,38032.38512
40968,25.98,42.39,0.082,728.0,38032.38512
40969,25.99,39.75,0.082,210.1,38246.65208
40970,25.39,43.19,0.083,178.0,37855.92998
40971,25.45,42.95,0.082,822.0,37824.42013
40972,25.59,43.02,0.081,367.6,37786.60832
40973,25.57,50.79,0.076,444.9,37540.83151
40974,24.78,55.63,0.071,230.0,37131.2035
40975,24.29,57.53,0.071,202.5,37232.03501
40976,24.17,57.86,0.069,237.8,36898.03063
40977,24.03,58.63,0.068,214.8,36639.64989
40978,24.02,60.96,0.068,192.7,36778.29322
40979,23.82,61.13,0.07,195.7,36538.81838
40980,23.86,61.86,0.07,209.4,36620.74398
40981,23.77,64.03,0.068,374.6,36356.06127
40982,23.62,66.66,0.068,190.2,36419.08096
40983,22.91,69.36,0.067,223.8,36047.26477
40984,22.76,69.9,0.069,159.4,36261.53173
40985,22.72,70.5,0.065,187.5,36072.47265
40986,22.72,70.8,0.067,240.8,36047.26477
40987,22.7,71.2,0.066,153.6,36015.75492
40988,22.54,71.4,0.07,123.3,36141.79431
40989,22.43,71.8,0.072,89.9,35719.56236
40990,22.46,71.8,0.069,138.3,35996.84902
40991,22.49,71.8,0.068,113.2,35606.12691
40992,22.43,72.4,0.065,175.2,34931.81619
40993,22.57,73.4,0.067,284.9,34711.24726
40994,22.64,72.9,0.07,139.6,34711.24726
40995,22.59,73.2,0.066,239.0,34641.9256
40996,22.72,73.1,0.069,181.2,34257.50547
40997,22.63,73.2,0.066,193.3,34522.18818
40998,22.61,73.1,0.068,140.4,34484.37637
40999,22.68,74.0,0.072,181.9,34749.05908
41000,22.71,74.5,0.076,162.0,35732.1663
41001,22.48,75.6,0.077,90.3,36778.29322
41002,22.39,76.3,0.074,174.6,38448.3151
41003,22.38,76.6,0.078,92.6,40868.27133
41004,22.22,77.1,0.083,37.78,44277.63676
41005,22.09,77.6,0.092,33.53,46880.35011
41006,22.03,78.1,0.078,34.68,47523.15098
41007,21.93,78.7,0.102,15.13,47548.35886
41008,21.88,78.9,0.083,4.289,47277.37418
41009,21.74,79.2,0.084,1.371,47277.37418
41010,21.5,79.7,0.094,0.347,47491.64114
41011,21.36,79.9,0.081,0.117,47661.79431
41012,21.21,79.9,0.081,0.051,47359.29978
41013,21.08,80.2,0.084,0.095,47416.01751
41014,21.03,80.0,0.083,0.073,47441.22538
41015,20.86,80.4,0.084,0.044,47245.86433
41016,20.82,80.7,0.08,0.066,46874.04814
41017,20.8,80.8,0.073,0.044,46943.3698
41018,20.43,81.1,0.085,0.062,46155.62363
41019,20.26,81.7,0.079,0.069,45657.76805
41020,19.97,82.2,0.079,0.051,45632.56018
41021,19.62,82.7,0.076,0.055,45147.30853
41022,19.68,83.9,0.073,0.08,44290.2407
41023,19.87,83.7,0.085,0.062,43861.70678
41024,19.5,84.4,0.089,0.059,43338.64333
41025,19.55,84.2,0.105,0.026,42626.52079
41026,19.5,84.3,0.121,0.04,42078.24945
41027,19.17,84.1,0.101,0.066,41397.63676
41028,18.93,84.0,0.103,0.066,40193.96061
41029,18.55,83.4,0.1,0.051,39084.814
41030,18.86,81.8,0.102,0.066,38076.49891
41031,19.97,75.6,0.11,0.059,37339.16849
41032,20.4,67.59,0.132,0.088,36267.8337
41033,20.52,64.69,0.108,0.051,35511.59737
41034,20.48,62.65,0.092,0.073,34623.01969
41035,20.38,62.79,0.095,0.08,33891.99125
41036,20.13,63.89,0.124,0.044,33173.56674
41037,20.1,64.69,0.138,0.051,32360.61269
41038,19.71,66.92,0.104,0.073,31616.98031
41039,19.28,67.59,0.12,0.08,30948.97155
41040,19.11,67.86,0.112,0.084,30715.79869
41041,18.98,68.12,0.109,0.062,30161.22538
41042,18.87,68.62,0.133,0.062,29675.97374
41043,18.62,69.79,0.108,0.062,29568.84026
41044,18.32,70.6,0.119,0.08,29323.06346
41045,18.23,71.1,0.128,0.066,28919.73742
41046,17.66,72.4,0.12,0.058,28686.56455
41047,17.58,72.3,0.111,0.066,28535.31729
41048,17.61,72.3,0.104,0.059,28068.97155
41049,17.94,71.2,0.094,0.069,27848.40263
41050,17.82,70.3,0.107,0.084,27558.51204
41051,17.98,69.73,0.127,0.088,27237.1116
41052,17.91,66.89,0.103,0.066,26934.61707
41053,17.76,67.39,0.125,0.062,26940.91904
41054,18.03,66.89,0.114,0.059,26966.12691
41055,18.21,65.49,0.097,0.084,26890.50328
41056,18.49,65.42,0.109,0.069,26751.85996
41057,18.69,62.49,0.093,0.069,26789.67177
41058,18.73,61.32,0.106,0.069,26562.80088
41059,18.67,60.55,0.094,0.077,26386.34573
41060,18.63,60.25,0.095,0.077,26537.593
41061,18.72,59.95,0.094,0.051,26480.87527
41062,18.68,60.62,0.088,0.048,26468.27133
41063,19.02,61.25,0.095,0.066,26606.91466
41064,19.22,61.26,0.114,0.051,26739.25602
41065,19.12,62.15,0.116,0.066,26669.93435
41066,18.89,62.69,0.101,0.069,26751.85996
41067,18.73,63.26,0.112,0.073,26978.73085
41068,18.68,62.79,0.1,0.066,26846.3895
41069,18.69,62.46,0.103,0.051,27211.90372
41070,18.67,62.59,0.099,0.091,27697.15536
41071,18.72,62.86,0.095,0.029,27558.51204
41072,18.81,63.39,0.105,0.059,27879.91247
41073,18.96,63.56,0.116,0.066,28106.78337
41074,19.07,62.16,0.1,0.069,28314.74836
41075,18.98,62.46,0.102,0.055,27779.08096
41076,18.93,62.66,0.103,0.066,27180.39387
41077,19.18,60.3,0.095,0.055,27136.28009
41078,19.0,61.19,0.086,0.048,27003.93873
41079,18.99,61.0,0.093,0.048,26487.17724
41080,18.78,61.43,0.089,0.069,25888.49015
41081,18.84,61.19,0.088,0.062,25573.39168
41082,18.8,61.33,0.097,0.132,25976.71772
41083,18.99,61.63,0.098,0.801,26619.5186
41084,19.7,58.29,0.1,4.311,27873.6105
41085,19.7,57.56,0.107,15.73,29134.00438
41086,19.39,58.66,0.105,46.51,29228.53392
41087,19.53,58.53,0.098,84.1,29631.85996
41088,19.84,57.63,0.092,126.9,30211.64114
41089,19.9,56.89,0.092,104.9,30797.72429
41090,19.93,56.12,0.087,110.8,31282.97593
41091,20.18,55.86,0.09,237.7,32045.51422
41092,20.64,54.86,0.088,312.1,32429.93435
41093,21.1,53.66,0.088,324.4,33079.0372
41094,21.45,52.26,0.09,303.9,33614.7046
41095,21.58,52.96,0.087,349.5,33646.21444
41096,22.11,52.69,0.09,334.1,33570.59081
41097,22.71,50.85,0.088,377.5,33999.12473
41098,23.08,47.09,0.088,300.4,34213.39168
41099,23.23,48.09,0.089,335.7,34786.8709
41100,23.43,47.09,0.089,327.3,34982.23195
41101,23.47,47.89,0.087,369.3,35209.10284
41102,23.58,48.86,0.091,381.9,35681.75055
41103,23.5,49.59,0.083,455.8,36116.58643
41104,23.85,49.22,0.083,402.5,36488.40263
41105,24.04,47.96,0.086,531.9,36513.6105
41106,24.21,47.19,0.084,535.0,36538.81838
41107,24.45,46.59,0.084,282.2,36614.44201
41108,24.48,48.42,0.085,455.7,36916.93654
41109,24.14,49.36,0.084,269.8,36809.80306
41110,24.23,49.29,0.083,339.6,37030.37199
41111,24.61,48.26,0.081,559.4,37024.07002
41112,24.88,46.76,0.083,530.4,36639.64989
41113,24.73,46.76,0.087,462.0,36519.91247
41114,24.9,46.16,0.087,711.0,36419.08096
41115,25.3,46.19,0.09,732.0,35801.48796
41116,25.73,44.09,0.091,525.3,35927.52735
41117,25.6,43.59,0.092,748.0,35877.1116
41118,25.68,43.62,0.087,462.3,36003.15098
41119,25.16,44.25,0.087,203.5,36085.07659
41120,25.41,45.92,0.083,183.9,35782.58206
41121,24.87,53.06,0.073,169.3,35952.73523
41122,23.91,56.66,0.073,170.7,35719.56236
41123,23.33,57.36,0.073,169.5,35505.2954
41124,23.27,58.29,0.072,427.6,35725.86433
41125,23.37,61.03,0.074,336.2,35587.22101
41126,22.92,63.69,0.074,345.4,35316.23632
41127,22.74,64.96,0.07,172.7,35669.14661
41128,22.72,64.96,0.071,513.3,35776.28009
41129,23.11,65.03,0.076,555.2,35076.76149
41130,23.01,64.06,0.073,285.1,34162.97593
41131,23.04,61.63,0.077,325.4,34931.81619
41132,23.66,60.86,0.073,277.5,34749.05908
41133,23.51,60.26,0.07,163.2,34326.82713
41134,23.57,60.92,0.07,155.9,33828.97155
41135,23.91,59.52,0.085,151.2,33387.8337
41136,24.13,58.09,0.08,261.2,33400.43764
41137,24.12,56.72,0.089,167.8,33236.58643
41138,24.0,56.39,0.08,189.9,33532.77899
41139,23.87,56.79,0.088,165.6,33520.17505
41140,24.01,56.42,0.087,199.5,33425.64551
41141,24.35,55.32,0.085,150.4,33501.26915
41142,24.48,53.28,0.086,127.3,33469.7593
41143,24.49,52.95,0.095,123.8,33910.89716
41144,24.44,53.42,0.089,149.2,34887.70241
41145,24.3,53.35,0.09,80.7,35637.63676
41146,24.15,53.45,0.089,42.24,36967.3523
41147,24.1,53.62,0.087,31.77,38927.26477
41148,24.12,53.62,0.086,22.9,42216.89278
41149,24.12,53.82,0.086,20.26,44290.2407
41150,24.01,54.38,0.086,12.08,45109.49672
41151,23.94,54.58,0.087,11.25,45298.5558
41152,23.84,54.65,0.084,6.091,45153.6105
41153,23.74,54.22,0.088,2.073,45386.78337
41154,23.64,54.89,0.089,0.413,45014.96718
41155,23.4,56.09,0.089,0.102,45128.40263
41156,23.16,57.09,0.082,0.062,45059.08096
41157,22.9,57.96,0.087,0.08,45071.6849
41158,22.72,58.82,0.085,0.059,45084.28884
41159,22.65,59.29,0.091,0.106,45065.38293
41160,22.48,59.59,0.085,0.08,44737.68053
41161,22.24,60.59,0.084,0.08,44536.01751
41162,22.1,61.36,0.082,0.084,44510.80963
41163,21.91,62.16,0.086,0.077,44208.3151
41164,21.92,62.29,0.086,0.062,43981.4442
41165,21.78,62.86,0.084,0.048,44233.52298
41166,21.71,63.09,0.084,0.051,44069.67177
41167,21.53,63.62,0.091,0.069,43452.07877
41168,21.34,63.82,0.088,0.08,42973.1291
41169,20.74,64.96,0.072,0.062,42153.87309
41170,20.59,65.96,0.075,0.121,41485.86433
41171,20.54,65.92,0.076,0.091,40824.15755
41172,20.11,66.49,0.07,0.062,39967.08972
41173,19.73,67.56,0.076,0.051,39059.60613
41174,19.66,68.09,0.075,0.048,38391.59737
41175,19.66,69.26,0.09,0.088,37698.38074
41176,19.67,69.69,0.09,0.08,36664.85777
41177,19.71,71.1,0.092,0.062,35782.58206
41178,20.13,70.8,0.094,0.088,34856.19256
41179,19.99,70.5,0.109,0.066,34043.23851
41180,19.74,71.3,0.102,0.069,33217.68053
41181,19.44,72.0,0.102,0.084,32650.50328
41182,19.1,72.4,0.107,0.069,32158.94967
41183,18.91,73.5,0.101,0.073,31402.71335
41184,18.86,73.2,0.1,0.055,30955.27352
41185,18.66,74.4,0.102,0.069,30350.28446
41186,18.81,74.4,0.131,0.059,29770.50328
41187,18.81,73.6,0.117,0.069,29341.96937
41188,18.74,73.7,0.106,0.077,29089.89059
41189,18.67,74.4,0.107,0.084,28856.71772
41190,18.52,75.0,0.108,0.062,28604.63895
41191,18.34,76.2,0.094,0.066,28201.31291
41192,18.16,77.0,0.097,0.08,28037.46171
41193,18.03,78.5,0.095,0.077,27747.57112
41194,17.96,78.9,0.096,0.084,27363.15098
41195,17.87,79.0,0.091,0.055,27186.69584
41196,17.87,78.7,0.107,0.077,27224.50766
41197,17.88,78.4,0.107,0.077,27085.86433
41198,17.75,78.5,0.132,0.066,26726.65208
41199,17.66,78.5,0.138,0.106,26632.12254
41200,17.46,77.9,0.099,0.055,26732.95405
41201,17.2,77.8,0.087,0.066,26556.49891
41202,16.75,78.5,0.082,0.099,26430.45952
41203,16.58,79.3,0.089,0.051,26480.87527
41204,16.64,79.9,0.085,0.091,26537.593
41205,16.66,79.7,0.088,0.069,26430.45952
41206,16.86,80.2,0.091,0.055,26405.25164
41207,16.83,79.5,0.098,0.051,26537.593
41208,17.22,79.6,0.102,0.113,26493.47921
41209,17.31,79.5,0.101,0.051,26405.25164
41210,16.97,80.0,0.099,0.051,26524.98906
41211,16.46,81.2,0.109,0.091,26443.06346
41212,16.3,81.4,0.092,0.069,26714.04814
41213,16.03,82.3,0.091,0.051,26934.61707
41214,16.12,82.0,0.096,0.062,27514.39825
41215,16.25,81.7,0.104,0.048,27697.15536
41216,16.6,81.6,0.095,0.077,27400.9628
41217,16.67,81.9,0.098,0.044,27545.9081
41218,16.5,82.3,0.101,0.059,27375.75492
41219,16.06,82.8,0.097,0.059,26764.46389
41220,15.84,83.2,0.097,0.084,26064.9453
41221,15.7,83.4,0.092,0.04,25428.44639
41222,15.59,83.8,0.091,0.084,25636.41138
41223,15.51,83.8,0.084,0.073,25138.5558
41224,15.37,84.0,0.087,0.048,24785.64551
41225,15.3,84.4,0.094,0.073,24464.24508
41226,15.19,84.9,0.096,0.132,25132.25383
41227,15.16,85.1,0.095,1.042,25585.99562
41228,15.19,85.1,0.093,3.4,26178.38074
41229,15.03,85.0,0.095,8.88,26934.61707
41230,15.24,85.0,0.084,26.16,27697.15536
41231,15.63,84.6,0.093,53.21,27961.83807
41232,16.04,83.7,0.099,79.4,28636.1488
41233,16.49,83.3,0.09,103.2,29272.6477
41234,16.61,82.8,0.105,130.5,30154.92341
41235,16.56,81.9,0.099,161.7,30564.55142
41236,16.73,81.0,0.089,189.9,31037.19912
41237,17.17,80.4,0.1,219.4,31610.67834
41238,17.51,78.5,0.09,248.8,32366.91466
41239,17.74,76.6,0.086,279.6,32789.14661
41240,18.09,75.9,0.088,310.0,33116.84902
41241,18.51,74.0,0.087,339.5,33299.60613
41242,18.97,72.6,0.091,367.2,33608.40263
41243,19.63,71.1,0.093,397.2,33810.06565
41244,20.31,69.47,0.097,421.9,34396.1488
41245,20.68,66.53,0.104,445.4,35108.27133
41246,21.17,65.43,0.104,471.3,35309.93435
41247,22.09,63.8,0.112,494.2,35650.2407
41248,22.52,60.13,0.085,515.9,36412.77899
41249,22.76,59.8,0.095,532.7,36734.17943
41250,23.04,58.86,0.08,548.0,36614.44201
41251,23.12,58.66,0.085,567.0,36456.89278
41252,23.25,58.46,0.082,580.8,36608.14004
41253,23.42,60.2,0.088,602.1,36797.19912
41254,23.28,61.2,0.085,615.5,37263.54486
41255,23.29,61.83,0.089,629.3,37036.67396
41256,23.45,62.0,0.096,642.7,36545.12035
41257,23.41,63.33,0.082,650.7,37011.46608
41258,23.24,64.3,0.109,667.6,35889.71554
41259,23.2,64.36,0.081,659.0,36444.28884
41260,23.1,64.86,0.093,440.1,37206.82713
41261,23.11,65.33,0.099,624.6,37295.0547
41262,23.07,66.6,0.106,369.7,37137.50547
41263,22.92,67.8,0.089,461.9,37162.71335
41264,22.94,68.43,0.089,377.8,36803.50109
41265,22.99,68.0,0.099,417.7,36853.91685
41266,22.72,69.06,0.094,277.2,36475.79869
41267,22.86,68.73,0.094,405.3,36330.85339
41268,22.65,69.9,0.098,275.0,36097.68053
41269,22.65,70.5,0.093,552.2,35662.84464
41270,22.85,69.8,0.098,411.2,35372.95405
41271,22.59,69.36,0.106,300.1,35322.53829
41272,22.42,70.4,0.102,250.6,35429.67177
41273,22.37,71.1,0.091,381.5,35190.19694
41274,22.48,70.5,0.103,321.1,35057.85558
41275,22.39,70.5,0.097,207.7,34755.36105
41276,22.44,70.5,0.088,371.6,34875.09847
41277,22.64,70.3,0.088,514.3,34686.03939
41278,22.63,70.0,0.094,350.7,34465.47046
41279,22.62,70.1,0.088,427.3,34112.56018
41280,22.62,69.67,0.091,408.0,33835.27352
41281,22.68,70.0,0.093,365.0,33513.87309
41282,22.82,69.79,0.096,327.3,33394.13567
41283,22.73,69.22,0.095,307.6,33532.77899
41284,22.68,69.59,0.102,279.0,34225.99562
41285,22.68,69.62,0.106,250.6,34635.62363
41286,22.63,69.76,0.101,229.4,35007.43982
41287,22.54,70.1,0.103,197.3,35234.31072
41288,22.46,70.3,0.116,164.5,36179.60613
41289,22.34,70.7,0.09,137.3,37194.22319
41290,22.25,71.0,0.106,113.0,38454.61707
41291,22.11,71.4,0.104,91.1,40112.03501
41292,21.98,72.1,0.11,67.51,43527.70241
41293,21.9,72.5,0.105,47.02,44914.13567
41294,21.74,73.4,0.091,28.3,45538.03063
41295,21.63,73.9,0.09,11.37,45745.99562
41296,21.5,74.7,0.076,5.104,45594.74836
41297,21.37,75.4,0.07,1.835,45361.57549
41298,21.31,75.7,0.065,0.325,45853.1291
41299,21.27,76.0,0.065,0.091,45846.82713
41300,21.2,76.3,0.067,0.08,45878.33698
41301,21.17,76.6,0.073,0.062,46004.37637
41302,21.07,76.7,0.074,0.091,45827.92123
41303,20.68,77.4,0.079,0.066,45449.80306
41304,20.37,77.9,0.08,0.091,45141.00656
41305,20.07,78.5,0.081,0.084,45077.98687
41306,19.94,79.1,0.077,0.073,44750.28446
41307,19.69,79.5,0.075,0.099,44353.26039
41308,19.65,80.0,0.076,0.091,44472.99781
41309,19.36,80.2,0.071,0.077,44517.1116
41310,19.09,80.8,0.071,0.073,44170.50328
41311,18.84,81.5,0.069,0.088,44164.20131
41312,18.8,82.1,0.069,0.062,43590.7221
41313,18.94,82.6,0.066,0.044,42765.16411
41314,18.98,82.4,0.074,0.059,42134.96718
41315,18.76,82.9,0.079,0.062,41511.07221
41316,18.57,83.5,0.074,0.059,40950.19694
41317,18.67,84.1,0.081,0.051,39771.72867
41318,18.91,84.0,0.083,0.059,38971.37856
41319,19.1,84.0,0.08,0.069,38114.31072
41320,19.0,83.6,0.079,0.102,37087.08972
41321,18.68,83.7,0.078,0.048,36255.22976
41322,18.46,83.8,0.08,0.069,35272.12254
41323,18.5,84.3,0.085,0.066,34749.05908
41324,18.61,84.2,0.085,0.069,33973.91685
41325,18.49,84.3,0.083,0.069,33274.39825
41326,18.47,84.3,0.084,0.073,32474.04814
41327,18.31,84.4,0.082,0.062,32121.13786
41328,18.13,84.8,0.081,0.073,31251.46608
41329,18.16,85.2,0.082,0.055,30684.28884
41330,18.35,85.1,0.082,0.073,30192.73523
41331,17.82,85.0,0.08,0.044,29776.80525
41332,17.79,85.0,0.081,0.044,29449.10284
41333,17.46,84.8,0.083,0.062,29228.53392
41334,17.21,85.1,0.082,0.08,28875.62363
41335,17.13,85.3,0.082,0.077,28465.99562
41336,17.02,85.5,0.082,0.059,28428.18381
41337,16.98,85.9,0.082,0.048,27974.44201
41338,17.1,86.0,0.082,0.077,27545.9081
41339,17.25,85.8,0.079,0.055,27312.73523
41340,17.34,85.7,0.078,0.066,27098.46827
41341,17.27,85.6,0.078,0.044,26997.63676
41342,16.76,85.6,0.078,0.051,27060.65646
41343,16.66,85.8,0.081,0.048,26928.3151
